,Referee,no_of_rounds,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,Gender
2567,Keith Peterson,3,1.0,0.0,0.0,7.2,5.8,22.4,9.4,9.0,5.8,26.2,11.0,0.4,2.2,1.8,1.4,0.0,38.6,21.0,0.6039999999999999,2.0,0.8,0.33,53.0,33.6,2.0,2.0,7.2,6.4,22.8,7.6,4.8,3.8,27.4,12.4,0.0,3.0,2.2,1.0,0.2,34.8,17.8,0.516,3.2,1.6,0.4320000000000001,55.2,35.0,9.0,457.8,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,Southpaw,175.26,177.8,155.0,35.0,1
2584,John McCarthy,5,1.0,0.0,0.0,20.625,14.125,95.625,32.625,28.5,17.625,103.0,31.375,0.25,18.125,14.0,1.625,0.0,144.75,64.375,0.47125,4.875,2.625,0.4612500000000001,184.625,100.375,7.0,1.0,10.375,6.75,84.625,23.25,2.5,1.5,70.75,13.625,0.125,10.5,7.875,0.25,0.125,97.5,31.5,0.34375,5.625,1.75,0.29,119.125,50.875,30.0,1122.625,5.0,0.0,2.0,5.0,0.0,0.0,0.0,7.0,Southpaw,175.26,177.8,170.0,30.0,1
2589,Robert Madrigal,3,1.0,0.0,0.0,2.6,2.0,131.6,36.6,1.2,0.8,122.4,32.4,0.4,2.6,1.8,0.0,0.0,135.4,39.4,0.26,1.4,0.4,0.266,138.6,42.6,2.0,3.0,4.0,3.8,116.4,43.2,10.6,4.6,95.2,29.0,0.2,16.6,11.4,0.0,0.0,131.0,51.6,0.43,4.4,0.4,0.036000000000000004,134.4,55.0,13.0,717.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,Orthodox,170.18,175.26,135.0,29.0,1
2591,Otto Torriero,3,1.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,10.0,4.0,0.4,0.0,0.0,0.0,13.0,6.0,0.0,1.0,0.0,0.0,18.0,9.0,2.0,1.0,16.0,6.0,1.0,3.0,3.0,1.0,0.0,20.0,10.0,0.5,0.0,0.0,0.0,20.0,10.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,175.26,135.0,27.0,1
2592,Herb Dean,3,1.0,0.0,0.0,6.8,4.4,88.6,28.0,2.0,2.0,70.6,17.4,0.2,6.4,5.0,0.6,0.4,97.4,34.4,0.396,2.2,0.8,0.16,109.2,43.6,2.0,2.0,4.4,1.2,89.8,34.2,2.8,2.0,75.2,21.2,0.0,9.8,8.8,1.2,0.2,97.0,37.4,0.4280000000000001,1.4,0.4,0.25,115.0,51.0,13.0,729.2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,Switch,172.72,182.88,155.0,28.0,1
2603,Blake Grice,3,1.0,0.0,0.0,34.0,31.0,74.0,56.0,0.0,0.0,56.0,37.0,0.0,25.0,24.0,0.0,0.0,108.0,87.0,0.8,5.0,1.0,0.2,136.0,112.0,0.0,1.0,35.0,32.0,94.0,41.0,0.0,0.0,99.0,46.0,0.0,0.0,0.0,2.0,0.0,129.0,73.0,0.56,5.0,2.0,0.4,187.0,127.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,190.5,185.0,33.0,1
2609,John Sharp,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,180.34,170.0,32.0,1
2610,Steve Perceval,3,2.0,0.0,0.0,2.0,0.5,36.0,7.5,18.5,9.0,48.0,12.5,0.0,2.0,1.5,8.0,1.5,56.5,17.0,0.31,6.0,4.0,0.775,121.0,75.0,0.0,2.0,3.0,2.5,30.0,9.5,29.5,17.0,55.0,22.5,0.0,2.0,2.0,2.0,2.5,62.5,29.0,0.465,0.5,0.0,0.0,111.0,74.0,6.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,185.42,135.0,26.0,1
2611,Leon Roberts,3,2.0,0.0,0.0,5.166666666666667,3.333333333333333,153.83333333333334,57.5,4.0,1.8333333333333333,132.83333333333334,42.333333333333336,0.5,6.833333333333332,5.666666666666668,0.16666666666666666,0.0,163.0,62.66666666666666,0.345,0.16666666666666666,0.0,0.0,166.33333333333334,65.33333333333333,3.0,3.0,4.5,2.833333333333333,147.33333333333334,40.16666666666666,8.166666666666666,4.5,135.16666666666666,32.666666666666664,0.0,11.166666666666664,9.5,2.0,0.0,160.0,47.5,0.3233333333333333,7.0,2.0,0.38666666666666666,166.66666666666666,52.5,15.0,732.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,Orthodox,180.34,175.26,155.0,22.0,1
2612,Steve Perceval,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,167.64,145.0,32.0,1
2613,John Sharp,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,170.18,135.0,27.0,1
2620,Herb Dean,3,1.0,0.0,0.0,10.2,6.066666666666666,57.33333333333334,16.2,10.533333333333333,6.466666666666668,63.4,18.466666666666665,0.2,6.333333333333332,5.0,1.8666666666666667,0.2,78.06666666666666,28.73333333333333,0.34600000000000003,3.2,1.4666666666666666,0.4913333333333333,97.66666666666669,46.26666666666666,7.0,4.0,8.333333333333334,5.4,53.2,14.466666666666667,8.8,5.333333333333333,59.13333333333333,16.866666666666667,0.0,2.7333333333333334,2.2,1.3333333333333333,0.4,70.33333333333333,25.2,0.368,2.533333333333333,1.5333333333333334,0.3113333333333333,100.0,52.73333333333333,37.0,668.4666666666667,0.0,0.0,0.0,5.0,2.0,4.0,0.0,11.0,Southpaw,172.72,180.34,155.0,30.0,1
2626,Mario Yamasaki,3,1.0,0.0,0.0,11.0,10.0,28.0,14.0,18.0,11.0,44.0,22.0,0.0,6.0,6.0,0.0,0.0,57.0,35.0,0.61,4.0,2.0,0.5,67.0,45.0,0.0,1.0,2.0,2.0,39.0,17.0,5.0,3.0,39.0,16.0,0.0,2.0,2.0,2.0,0.0,46.0,22.0,0.47,7.0,1.0,0.14,63.0,34.0,2.0,583.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,190.5,170.0,22.0,1
2627,Yves Lavigne,3,1.0,0.0,0.0,18.0,14.75,75.0,27.75,6.25,5.75,66.0,19.5,0.75,16.25,15.25,0.0,0.0,99.25,48.25,0.46,0.75,0.25,0.25,121.75,68.75,1.0,2.0,12.25,9.5,63.25,26.75,1.75,1.5,42.25,9.5,0.0,23.0,19.0,0.25,0.0,77.25,37.75,0.62,6.0,1.25,0.17,85.25,45.25,10.0,634.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,172.72,180.34,145.0,27.0,1
2628,John McCarthy,5,0.0,4.0,0.0,30.5,24.0,99.75,38.875,7.0,5.875,84.75,29.125,0.125,23.375,17.25,2.75,0.25,137.25,68.75,0.50875,9.375,5.0,0.4875,184.125,109.375,4.0,2.0,20.25,14.125,94.875,24.625,5.125,3.375,86.75,18.625,0.125,11.5,7.75,2.75,0.25,120.25,42.125,0.3825,7.25,2.125,0.1875,167.5,83.5,32.0,1190.375,4.0,0.0,1.0,4.0,0.0,1.0,0.0,6.0,Orthodox,160.02,167.64,125.0,27.0,1
2629,Herb Dean,3,0.0,3.0,0.0,6.7142857142857135,4.285714285714286,81.71428571428571,32.142857142857146,23.714285714285715,14.857142857142858,91.14285714285714,37.42857142857143,0.14285714285714285,4.714285714285714,3.4285714285714284,1.2857142857142858,0.2857142857142857,112.14285714285714,51.28571428571429,0.5142857142857142,4.857142857142857,1.7142857142857142,0.40571428571428575,134.71428571428572,71.42857142857143,3.0,2.0,5.7142857142857135,3.7142857142857135,115.42857142857143,35.714285714285715,2.4285714285714284,1.0,98.85714285714286,24.714285714285715,0.0,10.857142857142858,8.0,0.42857142857142855,0.14285714285714285,123.57142857142857,40.42857142857143,0.31285714285714283,3.4285714285714284,1.1428571428571428,0.3985714285714286,132.14285714285714,48.14285714285714,23.0,936.7142857142856,2.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,Orthodox,167.64,170.18,135.0,34.0,1
2631,John McCarthy,3,2.0,0.0,0.0,2.933333333333333,2.066666666666667,37.0,8.8,6.533333333333332,4.866666666666666,44.46666666666667,14.133333333333333,0.13333333333333333,0.6666666666666666,0.4666666666666667,2.7333333333333334,0.4,46.46666666666667,15.733333333333333,0.4066666666666666,2.8666666666666667,1.2,0.38133333333333336,53.06666666666667,21.86666666666667,3.0,6.0,5.666666666666668,3.8666666666666663,67.4,25.33333333333333,7.8,3.8,67.06666666666666,22.466666666666665,0.26666666666666666,3.933333333333333,3.066666666666667,0.8,0.3333333333333333,80.86666666666666,33.0,0.3386666666666666,1.5333333333333334,0.7333333333333333,0.2846666666666666,90.53333333333332,41.53333333333333,28.0,422.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,9.0,Orthodox,177.8,180.34,155.0,29.0,1
2636,Herb Dean,3,1.0,0.0,0.0,8.0,5.625,182.25,48.625,4.75,2.6875,154.1875,27.6875,0.1875,17.0,13.625,0.5625,0.0625,195.0,56.9375,0.27625,1.4375,0.5625,0.208125,210.0,69.875,2.0,8.0,6.75,4.625,120.75,49.9375,2.8125,1.5625,103.625,35.9375,0.0625,11.8125,9.6875,1.0625,0.125,130.3125,56.125,0.4375,7.375,1.75,0.246875,144.0625,68.9375,44.0,807.8125,0.0,0.0,3.0,4.0,1.0,0.0,0.0,8.0,Orthodox,175.26,177.8,155.0,29.0,1
2637,John McCarthy,3,2.0,0.0,0.0,15.666666666666664,13.0,45.0,13.333333333333336,15.333333333333336,13.0,59.33333333333334,24.0,0.3333333333333333,4.0,4.0,0.6666666666666666,0.0,76.0,39.333333333333336,0.5066666666666667,1.0,1.0,1.0,95.33333333333331,56.33333333333334,1.0,2.0,5.333333333333333,3.0,38.333333333333336,15.666666666666664,9.666666666666666,6.333333333333332,43.66666666666666,17.666666666666668,0.0,5.0,4.0,1.0,0.0,53.33333333333334,25.0,0.5133333333333333,14.0,9.0,0.59,65.0,34.666666666666664,7.0,677.6666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,172.72,177.8,155.0,30.0,1
2640,John Sharp,3,2.0,0.0,0.0,13.818181818181818,10.0,51.45454545454545,22.272727272727273,11.545454545454545,7.727272727272727,55.45454545454545,24.63636363636364,0.5454545454545454,12.545454545454545,9.272727272727273,1.4545454545454546,0.0,76.81818181818181,40.0,0.4727272727272727,3.727272727272727,1.4545454545454546,0.21,103.0909090909091,64.54545454545455,2.0,6.0,11.090909090909092,7.909090909090909,53.36363636363637,20.90909090909091,17.272727272727273,11.909090909090908,62.72727272727273,26.272727272727273,0.18181818181818185,6.727272727272728,4.454545454545454,1.818181818181818,0.3636363636363637,81.72727272727273,40.72727272727273,0.4790909090909091,3.4545454545454546,2.272727272727273,0.6072727272727273,113.27272727272728,69.72727272727273,30.0,768.1818181818181,3.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,Orthodox,185.42,193.04,205.0,32.0,1
2641,John Sharp,3,1.0,0.0,0.0,5.166666666666667,3.25,40.583333333333336,11.833333333333336,9.75,6.0,46.75,14.083333333333336,0.5,5.75,4.75,1.4166666666666667,0.0,55.5,21.08333333333333,0.37333333333333335,4.0,1.6666666666666667,0.21166666666666667,73.66666666666667,37.5,5.0,4.0,1.75,1.1666666666666667,41.25,10.083333333333334,2.75,2.0,38.5,8.166666666666666,0.25,2.75,2.0,0.16666666666666666,0.0,45.75,13.25,0.3000000000000001,0.8333333333333334,0.3333333333333333,0.125,52.41666666666666,19.75,24.0,486.5,1.0,0.0,0.0,4.0,3.0,1.0,0.0,8.0,Orthodox,187.96,187.96,205.0,30.0,1
2645,John Sharp,3,0.0,3.0,0.0,14.142857142857142,8.0,72.71428571428571,27.57142857142857,17.857142857142858,10.714285714285714,85.85714285714286,32.42857142857143,0.2857142857142857,8.428571428571429,5.7142857142857135,1.1428571428571428,0.0,104.71428571428572,46.28571428571429,0.4214285714285714,2.7142857142857144,1.8571428571428568,0.5571428571428572,141.28571428571428,77.71428571428571,3.0,2.0,15.285714285714285,12.285714285714285,67.57142857142857,22.857142857142854,0.5714285714285714,0.5714285714285714,64.14285714285714,20.142857142857142,0.0,3.0,2.7142857142857144,0.7142857142857143,0.14285714285714285,83.42857142857143,35.714285714285715,0.4457142857142857,4.857142857142857,1.2857142857142858,0.25,115.57142857142857,64.28571428571429,20.0,852.8571428571429,0.0,0.0,3.0,1.0,1.0,0.0,0.0,5.0,Orthodox,170.18,172.72,135.0,29.0,1
2661,Herb Dean,3,0.0,1.0,0.0,10.0,5.8235294117647065,53.88235294117647,15.882352941176471,12.176470588235292,7.1764705882352935,67.35294117647061,22.882352941176467,0.2352941176470588,2.764705882352941,2.176470588235294,1.9411764705882355,0.05882352941176471,76.05882352941177,28.882352941176467,0.3729411764705882,6.294117647058822,2.8823529411764706,0.3929411764705881,94.17647058823529,44.941176470588225,5.0,4.0,14.411764705882351,8.411764705882353,73.94117647058823,21.588235294117645,1.5294117647058822,1.1176470588235294,69.94117647058823,17.647058823529417,0.2352941176470588,6.941176470588236,5.235294117647058,0.29411764705882354,0.0,89.88235294117645,31.117647058823533,0.3411764705882353,2.176470588235294,0.7647058823529411,0.25352941176470584,103.94117647058823,43.941176470588225,50.0,835.8823529411765,4.0,1.0,4.0,3.0,5.0,0.0,0.0,13.0,Orthodox,182.88,190.5,205.0,34.0,1
2668,Kim Winslow,3,1.0,0.0,0.0,9.0,7.5,30.75,10.25,12.25,8.25,36.5,13.75,0.5,3.0,2.75,0.5,0.25,52.0,26.0,0.625,2.75,1.25,0.1125,72.75,41.5,3.0,1.0,5.75,3.25,29.25,9.75,1.0,0.75,30.5,9.75,0.0,0.75,0.75,0.75,0.0,36.0,13.75,0.4975000000000001,2.0,0.5,0.1,46.25,23.75,6.0,351.25,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,Orthodox,172.72,172.72,135.0,23.0,1
2669,Mario Yamasaki,3,0.0,1.0,0.0,2.333333333333333,1.0,10.666666666666666,2.6666666666666665,1.3333333333333333,0.6666666666666666,11.333333333333336,3.333333333333333,0.0,1.0,0.0,1.3333333333333333,0.6666666666666666,14.333333333333336,4.333333333333333,0.18000000000000002,0.6666666666666666,0.3333333333333333,0.3333333333333333,21.33333333333333,11.0,1.0,2.0,1.0,0.6666666666666666,7.333333333333332,2.0,10.0,8.333333333333334,10.666666666666666,4.333333333333333,0.0,1.3333333333333333,0.6666666666666666,1.0,0.0,18.33333333333333,11.0,0.20666666666666667,3.333333333333333,2.0,0.2,39.333333333333336,31.66666666666667,5.0,357.33333333333326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Southpaw,172.72,180.34,155.0,32.0,1
2673,Mario Yamasaki,3,0.0,2.0,0.0,1.5,1.5,52.0,19.0,4.5,2.0,42.0,15.0,1.0,1.0,0.5,0.0,0.0,58.0,22.5,0.485,0.0,0.0,0.0,64.5,24.5,2.0,0.0,6.0,3.0,31.0,16.0,0.0,0.0,30.5,12.5,0.0,3.5,3.5,0.0,0.0,37.0,19.0,0.26,1.5,0.0,0.0,37.5,19.5,4.0,473.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Southpaw,185.42,198.12,185.0,28.0,1
2696,Leon Roberts,5,1.0,0.0,0.0,7.066666666666666,4.933333333333334,40.4,21.2,11.2,6.7333333333333325,37.6,17.2,0.7333333333333333,9.733333333333333,7.0,2.533333333333333,0.13333333333333333,58.66666666666666,32.86666666666667,0.5619999999999999,1.3333333333333333,0.8666666666666667,0.3766666666666667,71.73333333333333,45.46666666666667,8.0,4.0,8.333333333333334,5.7333333333333325,37.86666666666667,10.0,1.8,1.0666666666666669,28.33333333333333,5.333333333333333,0.13333333333333333,11.6,7.133333333333334,0.26666666666666666,0.0,48.0,16.8,0.3106666666666667,3.6666666666666665,0.6666666666666666,0.19133333333333336,62.86666666666667,31.066666666666666,38.0,715.6,4.0,0.0,1.0,5.0,4.0,1.0,0.0,11.0,Southpaw,185.42,187.96,185.0,35.0,1
2717,Jason Stafin,3,0.0,1.0,0.0,2.5,2.0,9.666666666666666,4.166666666666667,10.333333333333334,6.833333333333332,18.166666666666668,9.166666666666666,0.3333333333333333,2.0,1.8333333333333333,2.833333333333333,0.5,22.5,13.0,0.62,3.1666666666666665,2.0,0.6333333333333334,32.666666666666664,21.66666666666667,2.0,2.0,3.6666666666666665,2.6666666666666665,8.0,3.6666666666666665,6.666666666666668,5.5,12.5,8.0,0.16666666666666666,2.1666666666666665,1.5,0.16666666666666666,0.16666666666666666,18.33333333333333,11.833333333333336,0.545,1.6666666666666667,0.8333333333333334,0.26,37.0,28.5,11.0,424.33333333333326,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,Orthodox,180.34,190.5,170.0,25.0,1
2721,Marc Goddard,5,0.0,3.0,0.0,5.25,3.0625,28.4375,8.0,10.25,7.25,36.5625,13.0625,0.0,2.125,1.625,2.6875,0.1875,43.9375,18.3125,0.509375,6.875,2.25,0.358125,74.875,43.625,5.0,4.0,3.0625,1.875,36.0,12.1875,6.0625,3.625,34.375,10.125,0.125,6.0,4.75,0.3125,0.25,45.125,17.6875,0.464375,1.0625,0.5,0.13,60.8125,31.5625,37.0,604.9375,1.0,0.0,0.0,5.0,1.0,6.0,0.0,12.0,Southpaw,185.42,182.88,170.0,35.0,1
2723,Keith Peterson,3,0.0,1.0,0.0,11.818181818181818,7.1818181818181825,35.45454545454545,14.454545454545455,11.272727272727273,7.090909090909091,42.18181818181818,16.454545454545453,0.2727272727272727,7.636363636363638,6.1818181818181825,1.181818181818182,0.0,58.54545454545455,28.72727272727273,0.5518181818181819,1.181818181818182,0.5454545454545454,0.3181818181818182,80.9090909090909,48.27272727272727,4.0,5.0,8.454545454545455,4.636363636363637,55.27272727272727,14.545454545454545,2.8181818181818183,1.6363636363636365,56.18181818181818,13.181818181818182,0.4545454545454545,5.181818181818182,4.363636363636363,0.5454545454545454,0.0,66.54545454545455,20.818181818181817,0.3654545454545454,2.636363636363636,1.2727272727272727,0.3781818181818182,71.81818181818181,25.181818181818183,20.0,458.7272727272728,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,Orthodox,187.96,187.96,205.0,30.0,1
2724,Mario Yamasaki,3,0.0,1.0,0.0,29.8,24.4,82.0,45.0,6.4,5.6,80.4,44.0,0.2,0.2,0.2,1.0,0.2,118.2,75.0,0.5800000000000001,1.2,0.6,0.3,167.8,120.2,1.0,3.0,18.6,12.6,72.0,31.8,21.2,14.4,85.0,38.2,0.2,13.0,10.2,2.2,0.0,111.8,58.8,0.532,5.8,2.2,0.376,132.2,76.2,14.0,789.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,185.42,190.5,205.0,33.0,1
2727,Marc Goddard,3,0.0,2.0,0.0,3.0,2.0,75.5,26.0,1.5,0.5,62.5,13.5,0.0,2.0,2.0,0.5,0.0,80.0,28.5,0.37,3.0,2.5,0.8300000000000001,102.0,47.5,2.0,0.0,2.0,2.0,67.0,37.0,1.0,0.0,38.0,16.5,0.0,14.5,12.5,0.5,0.5,70.0,39.0,0.5449999999999999,3.5,0.0,0.0,85.0,52.0,5.0,679.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Orthodox,187.96,198.12,185.0,30.0,1
2728,Mario Yamasaki,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,185.42,155.0,30.0,1
2740,Todd Ronald Anderson,3,0.0,2.0,0.0,4.0,2.1666666666666665,110.83333333333331,53.16666666666666,0.6666666666666666,0.16666666666666666,81.0,35.166666666666664,0.3333333333333333,14.0,10.666666666666666,0.0,0.0,115.5,55.5,0.3983333333333334,0.0,0.0,0.0,119.16666666666669,58.16666666666666,2.0,2.0,1.8333333333333333,0.8333333333333334,168.0,37.333333333333336,5.833333333333332,3.6666666666666665,141.33333333333334,22.16666666666667,0.0,13.0,9.666666666666666,0.3333333333333333,0.0,175.66666666666663,41.833333333333336,0.3,2.833333333333333,0.3333333333333333,0.13833333333333336,179.66666666666663,45.5,16.0,744.1666666666665,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,Orthodox,172.72,172.72,155.0,28.0,1
2748,Leon Roberts,3,0.0,2.0,0.0,8.285714285714286,5.7142857142857135,64.42857142857143,24.57142857142857,14.0,10.571428571428571,63.14285714285714,25.285714285714285,0.2857142857142857,13.428571428571427,10.142857142857142,3.0,0.0,86.7142857142857,40.857142857142854,0.4757142857142857,6.7142857142857135,2.8571428571428568,0.3957142857142858,125.0,75.0,2.0,3.0,4.285714285714286,2.0,52.0,13.0,13.142857142857142,9.285714285714286,59.28571428571429,17.285714285714285,0.42857142857142855,5.7142857142857135,4.428571428571429,1.7142857142857142,0.5714285714285714,69.42857142857143,24.285714285714285,0.34714285714285714,3.1428571428571432,0.7142857142857143,0.08285714285714288,84.85714285714286,38.57142857142857,20.0,832.1428571428571,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,Orthodox,182.88,193.04,185.0,30.0,1
2750,Neil Hall,3,0.0,1.0,0.0,2.25,1.25,51.25,24.75,14.5,10.75,52.25,24.25,0.0,8.25,7.0,0.25,0.75,68.0,36.75,0.59,0.5,0.5,0.25,86.0,52.25,1.0,2.0,3.0,2.0,62.0,17.0,9.0,4.25,60.5,13.5,0.0,4.0,3.0,5.0,0.25,74.0,23.25,0.335,3.5,2.0,0.4575,114.75,57.75,10.0,728.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,172.72,185.42,135.0,25.0,1
2751,Herb Dean,3,0.0,1.0,0.0,6.5,2.0,63.5,22.5,1.0,1.0,63.5,18.5,0.5,4.0,3.5,0.0,0.0,71.0,25.5,0.365,0.0,0.0,0.0,73.5,28.0,1.0,1.0,10.5,5.0,58.5,29.0,7.5,5.0,66.0,31.5,1.0,7.0,5.5,0.0,0.0,76.5,39.0,0.5249999999999999,3.5,1.0,0.14,82.5,44.0,4.0,385.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Southpaw,182.88,182.88,145.0,24.0,1
2758,Herb Dean,3,1.0,0.0,0.0,3.8,2.2,19.8,5.8,13.8,9.2,33.8,14.0,0.2,0.0,0.0,3.2,0.0,37.4,17.2,0.408,4.2,1.4,0.16999999999999998,58.4,33.8,1.0,3.0,6.6,3.4,25.6,11.4,27.0,18.8,54.8,30.0,0.0,1.4,1.4,1.6,0.6,59.2,33.6,0.56,3.6,2.0,0.374,88.4,60.4,11.0,517.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,193.04,198.12,265.0,31.0,1
2766,Al Wichgers,3,2.0,0.0,0.0,8.333333333333334,3.5,80.66666666666667,30.0,22.16666666666667,12.666666666666664,93.33333333333331,32.666666666666664,0.16666666666666666,6.5,4.833333333333333,1.8333333333333333,0.5,111.16666666666669,46.16666666666666,0.40166666666666667,1.3333333333333333,0.3333333333333333,0.16666666666666666,154.5,85.0,1.0,4.0,7.5,4.833333333333333,64.33333333333333,27.33333333333333,7.333333333333332,3.6666666666666665,67.66666666666667,27.0,1.0,6.666666666666668,5.333333333333333,0.5,0.3333333333333333,79.16666666666667,35.833333333333336,0.4716666666666667,6.0,4.166666666666667,0.575,87.83333333333331,42.833333333333336,12.0,497.66666666666674,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,190.5,190.5,185.0,31.0,1
